year,make,model,price,mileage,color,url,body_type
2026,Honda,CR-V,49944,23,black,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2026-honda-cr-v-13128896/,hybrid
2026,Ford,Escape,44694,9,black,https://www.carpages.ca/new-cars/nova-scotia/halifax/2026-ford-escape-13128863/,hybrid
2025,Fiat,500,42290,4,white,https://www.carpages.ca/new-cars/nova-scotia/halifax/2025-fiat-500-13128800/,hybrid
2025,Fiat,500,45290,4,white,https://www.carpages.ca/new-cars/nova-scotia/halifax/2025-fiat-500-13128797/,hybrid
2020,Kia,NIRO,19475,59000,blue,https://www.carpages.ca/used-cars/newfoundland-and-labrador/gander/2020-kia-niro-13128761/,hybrid
2023,Audi,Q7,59995,41573,white,https://www.carpages.ca/used-cars/nova-scotia/halifax/2023-audi-q7-13128698/,hybrid
2024,Ford,Mustang,49495,3645,black,https://www.carpages.ca/used-cars/saskatchewan/langenburg/2024-ford-mustang-mach-e-13128593/,hybrid
2026,Honda,Civic,39888,80,black,https://www.carpages.ca/used-cars/ontario/mississauga/2026-honda-civic-13128512/,hybrid
2022,Jeep,Grand,44995,20264,white,https://www.carpages.ca/used-cars/british-columbia/north-vancouver/2022-jeep-grand-cherokee-4xe-13128119/,hybrid
2026,Toyota,bZ,56048,0,blue,https://www.carpages.ca/new-cars/british-columbia/surrey/2026-toyota-bz-13127894/,hybrid
2016,Toyota,Highlander,33990,94500,blizzard,https://www.carpages.ca/used-cars/ontario/ottawa/2016-toyota-highlander-13127084/,hybrid
2023,Kia,Sportage,39865,50550,gray,https://www.carpages.ca/used-cars/manitoba/winnipeg/2023-kia-sportage-13127060/,hybrid
2026,Toyota,Grand,58878.99,1,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-grand-highlander-13127033/,hybrid
2026,Toyota,Grand,70605.99,1,wind,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-grand-highlander-13127030/,hybrid
2024,Honda,CR-V,43236,52644,blue,https://www.carpages.ca/used-cars/manitoba/winnipeg/2024-honda-cr-v-hybrid-13127000/,hybrid
2018,Ford,Fusion,12999,163640,white,https://www.carpages.ca/used-cars/ontario/windsor/2018-ford-fusion-energi-13126367/,hybrid
2025,Kia,Sorento,54999,19316,white,https://www.carpages.ca/used-cars/ontario/listowel/2025-kia-sorento-plug-in-hybrid-13126250/,hybrid
2022,Mazda,MX-3,17995,81374,black,https://www.carpages.ca/used-cars/ontario/kitchener/2022-mazda-mx-3-13125530/,hybrid
2022,Mazda,MX-3,17995,81374,black,https://www.carpages.ca/used-cars/ontario/st-catharines/2022-mazda-mx-3-13125515/,hybrid
2019,Honda,Clarity,21295,109165,gray,https://www.carpages.ca/used-cars/ontario/scarborough/2019-honda-clarity-13125506/,hybrid
2023,Ford,F-150,48998,47485,blue,https://www.carpages.ca/used-cars/ontario/nepean/2023-ford-f-150-13124996/,hybrid
2020,Toyota,Highlander,40498,113397,black,https://www.carpages.ca/used-cars/ontario/nepean/2020-toyota-highlander-13124987/,hybrid
2026,Honda,CR-V,50747,30,white,https://www.carpages.ca/new-cars/british-columbia/port-moody/2026-honda-cr-v-hybrid-13124741/,hybrid
2026,Honda,CR-V,50747,30,white,https://www.carpages.ca/new-cars/british-columbia/port-moody/2026-honda-cr-v-hybrid-13124738/,hybrid
2026,Honda,CR-V,50447,30,red,https://www.carpages.ca/new-cars/british-columbia/port-moody/2026-honda-cr-v-hybrid-13124735/,hybrid
2026,Honda,CR-V,50747,30,white,https://www.carpages.ca/new-cars/british-columbia/port-moody/2026-honda-cr-v-hybrid-13124732/,hybrid
2026,Honda,CR-V,50747,30,white,https://www.carpages.ca/new-cars/british-columbia/port-moody/2026-honda-cr-v-hybrid-13124729/,hybrid
2026,Honda,CR-V,50747,30,white,https://www.carpages.ca/new-cars/british-columbia/port-moody/2026-honda-cr-v-hybrid-13124726/,hybrid
2026,Cadillac,LYRIQ,103677,5,white,https://www.carpages.ca/new-cars/saskatchewan/regina/2026-cadillac-lyriq-13124723/,hybrid
2026,Ford,Escape,43994,0,black,https://www.carpages.ca/new-cars/ontario/mississauga/2026-ford-escape-13124642/,hybrid
2025,Ford,Mustang,47472,10,gray,https://www.carpages.ca/new-cars/ontario/kingston/2025-ford-mustang-mach-e-13124558/,hybrid
2024,Toyota,RAV4,41789,31027,gray,https://www.carpages.ca/used-cars/ontario/thornhill/2024-toyota-rav4-13124495/,hybrid
2026,Ford,Escape,50766,12,blue,https://www.carpages.ca/new-cars/ontario/stratford/2026-ford-escape-13124351/,hybrid
2021,Audi,A4,33950,27850,gray,https://www.carpages.ca/used-cars/ontario/richmond-hill/2021-audi-a4-13124330/,hybrid
2023,Toyota,Crown,45278,63786,red,https://www.carpages.ca/used-cars/saskatchewan/prince-albert/2023-toyota-crown-13124309/,hybrid
2026,Mercedes-Benz,GLC,75522,90,silver,https://www.carpages.ca/new-cars/new-brunswick/dieppe/2026-mercedes-benz-glc-13124300/,hybrid
2026,Porsche,Cayenne,138360,15,gray,https://www.carpages.ca/new-cars/nova-scotia/halifax/2026-porsche-cayenne-13124027/,hybrid
2022,Toyota,RAV4,38590,91696,black,https://www.carpages.ca/used-cars/newfoundland-and-labrador/gander/2022-toyota-rav4-13124012/,hybrid
2024,Volkswagen,ID.4,40888,7705,red,https://www.carpages.ca/used-cars/ontario/bolton/2024-volkswagen-id4-13123838/,hybrid
2024,Cadillac,LYRIQ,38887,22069,silver,https://www.carpages.ca/used-cars/ontario/bolton/2024-cadillac-lyriq-13123811/,hybrid
2023,Tesla,Model,46888,58002,white,https://www.carpages.ca/used-cars/ontario/mississauga/2023-tesla-model-y-13123628/,hybrid
2021,Ford,F-150,53999,121894,white,https://www.carpages.ca/used-cars/alberta/camrose/2021-ford-f-150-13123613/,hybrid
2022,Ford,Escape,30999,42650,black,https://www.carpages.ca/used-cars/alberta/camrose/2022-ford-escape-13123601/,hybrid
2021,Hyundai,Santa,32794,57536,black,https://www.carpages.ca/used-cars/manitoba/brandon/2021-hyundai-santa-fe-hybrid-13123544/,hybrid
2018,Tesla,Model,21980,115201,gray,https://www.carpages.ca/used-cars/quebec/saint-hubert/2018-tesla-model-3-13123283/,hybrid
2026,Chevrolet,Equinox,50194,20,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-chevrolet-equinox-ev-13122968/,hybrid
2026,Hyundai,IONIQ,84911,20,gray,https://www.carpages.ca/new-cars/british-columbia/port-coquitlam/2026-hyundai-ioniq-13122947/,hybrid
2026,Hyundai,IONIQ,84911,20,gray,https://www.carpages.ca/new-cars/british-columbia/port-coquitlam/2026-hyundai-ioniq-13122941/,hybrid
2026,Toyota,Prius,47373,5,gray,https://www.carpages.ca/new-cars/british-columbia/north-vancouver/2026-toyota-prius-13122926/,hybrid
2026,Toyota,Prius,42638,6,silver,https://www.carpages.ca/new-cars/british-columbia/north-vancouver/2026-toyota-prius-13122923/,hybrid
2026,Toyota,Prius,42638,6,silver,https://www.carpages.ca/new-cars/british-columbia/north-vancouver/2026-toyota-prius-13122920/,hybrid
2025,Volkswagen,ID.,88392,60,blue,https://www.carpages.ca/new-cars/british-columbia/surrey/2025-volkswagen-id-buzz-13122863/,hybrid
2026,Ford,Escape,46669,11,white,https://www.carpages.ca/new-cars/manitoba/elie/2026-ford-escape-13122800/,hybrid
2026,Kia,NIRO,47845,15,gray,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2026-kia-niro-13122641/,hybrid
2026,Kia,Sorento,51045,25,white,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2026-kia-sorento-plug-in-hybrid-13122635/,hybrid
2026,Kia,Sorento,51045,20,gray,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2026-kia-sorento-plug-in-hybrid-13122632/,hybrid
2026,Kia,NIRO,50595,25,black,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2026-kia-niro-13122626/,hybrid
2025,Fiat,500,39880,20,gold,https://www.carpages.ca/new-cars/manitoba/winnipeg/2025-fiat-500-13122278/,hybrid
2025,Hyundai,Elantra,35648,26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2025-hyundai-elantra-hybrid-13122236/,hybrid
2026,Hyundai,Tucson,48498,15,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13122224/,hybrid
2026,Hyundai,Santa,61648,16,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-santa-fe-hybrid-13122221/,hybrid
2026,Hyundai,Elantra,35798,16,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-hybrid-13122209/,hybrid
2026,Kia,Sportage,48864.82,26,blue,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-sportage-13122194/,hybrid
2024,Toyota,Corolla,30998,22622,silver,https://www.carpages.ca/used-cars/ontario/ottawa/2024-toyota-corolla-13121522/,hybrid
2026,Toyota,Corolla,32045.06,1,silver,https://www.carpages.ca/new-cars/british-columbia/williams-lake/2026-toyota-corolla-13121366/,hybrid
2022,Toyota,Sienna,59995,39054,beige,https://www.carpages.ca/used-cars/british-columbia/richmond/2022-toyota-sienna-13121105/,hybrid
2013,Toyota,Highlander,26623,129781,white,https://www.carpages.ca/used-cars/alberta/calgary/2013-toyota-highlander-13120634/,hybrid
2026,Honda,CR-V,53200,17,silver,https://www.carpages.ca/new-cars/british-columbia/cranbrook/2026-honda-cr-v-13120361/,hybrid
2026,Ford,Escape,50944,0,white,https://www.carpages.ca/new-cars/british-columbia/vernon/2026-ford-escape-13120325/,hybrid
2026,Ford,Escape,50794,0,black,https://www.carpages.ca/new-cars/british-columbia/vernon/2026-ford-escape-13120292/,hybrid
2026,Cadillac,Escalade,185608,5,luna,https://www.carpages.ca/new-cars/saskatchewan/regina/2026-cadillac-escalade-13120181/,hybrid
2026,Honda,CR-V,50747,30,white,https://www.carpages.ca/new-cars/british-columbia/port-moody/2026-honda-cr-v-hybrid-13120028/,hybrid
2022,Ford,Mustang,36988,78391,black,https://www.carpages.ca/used-cars/ontario/guelph/2022-ford-mustang-mach-e-13119956/,hybrid
2026,Toyota,Corolla,31050,0,celestite,https://www.carpages.ca/new-cars/saskatchewan/prince-albert/2026-toyota-corolla-13119851/,hybrid
2025,Volvo,XC60,55098,16850,bright,https://www.carpages.ca/used-cars/nova-scotia/halifax/2025-volvo-xc60-13119815/,hybrid
2025,Mazda,CX-90,62345,0,gray,https://www.carpages.ca/new-cars/nova-scotia/dartmouth/2025-mazda-cx-90-mhev-13119773/,hybrid
2026,Ford,Transit,78017,26,white,https://www.carpages.ca/new-cars/ontario/ottawa/2026-ford-transit-13119716/,hybrid
2022,Ford,Mustang,52495,28003,white,https://www.carpages.ca/used-cars/saskatchewan/langenburg/2022-ford-mustang-mach-e-13119428/,hybrid
2022,Toyota,Tundra,58995,51265,blue,https://www.carpages.ca/used-cars/new-brunswick/moncton/2022-toyota-tundra-13119050/,hybrid
2022,Hyundai,IONIQ,31988,58805,white,https://www.carpages.ca/used-cars/british-columbia/north-vancouver/2022-hyundai-ioniq-5-13118999/,hybrid
2023,Mitsubishi,Outlander,42798,35628,Other,https://www.carpages.ca/used-cars/british-columbia/surrey/2023-mitsubishi-outlander-13118927/,hybrid
2020,Porsche,Taycan,97995,5400,black,https://www.carpages.ca/used-cars/ontario/north-york/2020-porsche-taycan-13118861/,hybrid
2022,Ford,Mustang,39900,54721,red,https://www.carpages.ca/used-cars/manitoba/treherne/2022-ford-mustang-mach-e-13118645/,hybrid
2021,Hyundai,KONA,21777,95848,white,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-hyundai-kona-13118201/,hybrid
2023,Kia,NIRO,30744,73653,white,https://www.carpages.ca/used-cars/manitoba/winnipeg/2023-kia-niro-13118162/,hybrid
2022,Audi,Q7,36990,100996,white,https://www.carpages.ca/used-cars/ontario/north-york/2022-audi-q7-13117937/,hybrid
2024,Hyundai,Elantra,26995,46300,gray,https://www.carpages.ca/used-cars/ontario/mississauga/2024-hyundai-elantra-13117922/,hybrid
2020,Ford,Escape,19500,141288,blue,https://www.carpages.ca/used-cars/alberta/edmonton/2020-ford-escape-13117853/,hybrid
2024,Ford,Escape,31850,29505,blue,https://www.carpages.ca/used-cars/ontario/st-thomas/2024-ford-escape-13117739/,hybrid
2024,Toyota,TACOMA,71995,16699,white,https://www.carpages.ca/used-cars/saskatchewan/moose-jaw/2024-toyota-tacoma-hybrid-13117556/,hybrid
2020,Hyundai,KONA,21988,77806,blue,https://www.carpages.ca/used-cars/british-columbia/kelowna/2020-hyundai-kona-electric-13117514/,hybrid
2025,Mercedes-Benz,C-Class,66118,90,white,https://www.carpages.ca/new-cars/new-brunswick/dieppe/2025-mercedes-benz-c-class-13117274/,hybrid
2026,Mercedes-Benz,GLC,74468,90,black,https://www.carpages.ca/new-cars/new-brunswick/dieppe/2026-mercedes-benz-glc-13117271/,hybrid
2020,Toyota,Prius,17995,249000,Other,https://www.carpages.ca/used-cars/ontario/scarborough/2020-toyota-prius-prime-13117082/,hybrid
2022,BMW,3,38700,20474,black,https://www.carpages.ca/used-cars/british-columbia/richmond/2022-bmw-3-series-13117058/,hybrid
2024,Ford,Escape,35995,38436,blue,https://www.carpages.ca/used-cars/british-columbia/new-westminster/2024-ford-escape-13117040/,hybrid
2026,Volvo,XC90,99150,18,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-volvo-xc90-13117025/,hybrid
2026,Volvo,XC90,108754,15,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-volvo-xc90-13117022/,hybrid
2026,Volvo,XC90,105604,18,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-volvo-xc90-13117001/,hybrid
2026,Toyota,bZ,56730.80,1,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-bz-13116983/,hybrid
2026,Toyota,bZ,65730.80,1,wind,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-bz-13116980/,hybrid
2026,Toyota,bZ,65380.80,1,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-bz-13116974/,hybrid
2026,Toyota,bZ,65030.80,1,blue,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-bz-13116971/,hybrid
2021,Toyota,Sienna,43895,126327,white,https://www.carpages.ca/used-cars/ontario/scarborough/2021-toyota-sienna-13116932/,hybrid
2024,Toyota,RAV4,53500,4009,red,https://www.carpages.ca/used-cars/saskatchewan/regina/2024-toyota-rav4-13116434/,hybrid
2025,Ford,F-150,84961,5304,white,https://www.carpages.ca/used-cars/british-columbia/vernon/2025-ford-f-150-13116407/,hybrid
2025,Cadillac,OPTIQ,64318,10,silver,https://www.carpages.ca/new-cars/saskatchewan/regina/2025-cadillac-optiq-13116386/,hybrid
2023,BMW,X7,79988,64100,white,https://www.carpages.ca/used-cars/ontario/guelph/2023-bmw-x7-13116275/,hybrid
2025,Ford,F-150,90087,10,white,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2025-ford-f-150-13116215/,hybrid
2026,Porsche,Cayenne,139540,15,chalk,https://www.carpages.ca/new-cars/nova-scotia/halifax/2026-porsche-cayenne-13115843/,hybrid
2020,Kia,Soul,16897,73918,Other,https://www.carpages.ca/used-cars/ontario/ottawa/2020-kia-soul-13115624/,hybrid
2022,Hyundai,Elantra,24992,27976,red,https://www.carpages.ca/used-cars/prince-edward-island/charlottetown/2022-hyundai-elantra-hybrid-13115510/,hybrid
2026,Hyundai,Tucson,53436,25,ps8,https://www.carpages.ca/new-cars/ontario/nepean/2026-hyundai-tucson-hybrid-13115468/,hybrid
2021,Hyundai,KONA,22988,71240,white,https://www.carpages.ca/used-cars/british-columbia/north-vancouver/2021-hyundai-kona-13115378/,hybrid
2026,Toyota,Prius,42638,6,silver,https://www.carpages.ca/new-cars/british-columbia/north-vancouver/2026-toyota-prius-13115144/,hybrid
2026,Kia,NIRO,43914.82,26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13114328/,hybrid
2026,Kia,NIRO,39914.82,26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13114325/,hybrid
2026,Kia,NIRO,35214.82,26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13114319/,hybrid
2026,Kia,NIRO,37214.82,26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13114322/,hybrid
2026,Kia,NIRO,56880.72,26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13114316/,hybrid
2026,Kia,NIRO,51880.72,26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13114313/,hybrid
2026,Kia,NIRO,48880.72,26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13114310/,hybrid
2026,Kia,NIRO,45914.82,26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13114307/,hybrid
2026,Kia,NIRO,43214.82,26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13114304/,hybrid
2026,Kia,NIRO,41214.82,26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13114301/,hybrid
2026,Toyota,Camry,42398.99,1,heavy,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-camry-13114271/,hybrid
2026,Toyota,bZ,49680.80,1,blue,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-bz-13114268/,hybrid
2026,Toyota,Camry,43175.99,1,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-camry-13114265/,hybrid
2026,Toyota,Camry,49003.99,1,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-camry-13114262/,hybrid
2026,Toyota,Camry,38353.99,1,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-camry-13114259/,hybrid
2026,Toyota,Prius,43960.99,1,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-prius-13114256/,hybrid
2026,Toyota,Crown,68206.99,1,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-crown-13114253/,hybrid
2026,Toyota,Crown,58769.99,1,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-toyota-crown-13114250/,hybrid
2026,Honda,CR-V,52349,20,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-honda-cr-v-13114232/,hybrid
2025,Ford,Maverick,36549.47,100,desert,https://www.carpages.ca/new-cars/manitoba/winnipeg/2025-ford-maverick-13114190/,hybrid
2024,Volvo,XC60,44588,38000,black,https://www.carpages.ca/used-cars/ontario/guelph/2024-volvo-xc60-13113104/,hybrid
2026,Kia,NIRO,35195,30,gray,https://www.carpages.ca/new-cars/prince-edward-island/charlottetown/2026-kia-niro-13113032/,hybrid
2026,Kia,NIRO,35195,20,green,https://www.carpages.ca/new-cars/prince-edward-island/charlottetown/2026-kia-niro-13113023/,hybrid
2019,Chevrolet,Bolt,18656,149650,silver,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2019-chevrolet-bolt-13112945/,hybrid
2019,Honda,Clarity,23112,99015,crimson,https://www.carpages.ca/used-cars/ontario/gloucester/2019-honda-clarity-13112732/,hybrid
2025,Lincoln,Corsair,57997,28724,white,https://www.carpages.ca/used-cars/ontario/stratford/2025-lincoln-corsair-13112456/,hybrid
2025,Lincoln,Corsair,57997,10624,blue,https://www.carpages.ca/used-cars/ontario/stratford/2025-lincoln-corsair-13112453/,hybrid
2020,Hyundai,Ioniq,16624,126876,white,https://www.carpages.ca/used-cars/alberta/edmonton/2020-hyundai-ioniq-hybrid-13112360/,hybrid
2025,Ford,Mustang,49255,22,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2025-ford-mustang-mach-e-13112351/,hybrid
2026,Ford,Escape,47344,22,blue,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-ford-escape-13112342/,hybrid
2025,Lincoln,Corsair,57997,28724,white,https://www.carpages.ca/used-cars/ontario/stratford/2025-lincoln-corsair-13112213/,hybrid
2025,Lincoln,Corsair,57997,10624,blue,https://www.carpages.ca/used-cars/ontario/stratford/2025-lincoln-corsair-13112210/,hybrid
2024,Lincoln,Corsair,54993,13308,white,https://www.carpages.ca/used-cars/saskatchewan/regina/2024-lincoln-corsair-13112075/,hybrid
2022,Toyota,Sienna,52794,85848,silver,https://www.carpages.ca/used-cars/manitoba/selkirk/2022-toyota-sienna-13111907/,hybrid
2022,Audi,E-Tron,66900,33093,blue,https://www.carpages.ca/used-cars/ontario/vaughan/2022-audi-e-tron-gt-13111721/,hybrid
2020,Porsche,Taycan,63900,107370,gray,https://www.carpages.ca/used-cars/ontario/vaughan/2020-porsche-taycan-13111718/,hybrid
2026,Chevrolet,Blazer,76093,5,white,https://www.carpages.ca/new-cars/british-columbia/burnaby/2026-chevrolet-blazer-ev-13111520/,hybrid
2026,Hyundai,IONIQ,66468,16,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-ioniq-5-13111265/,hybrid
2026,Hyundai,IONIQ,66718,16,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-ioniq-5-13111262/,hybrid
2026,Hyundai,Tucson,57998,16,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-plug-in-hybrid-13111259/,hybrid
2026,Hyundai,Tucson,48498,16,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13111256/,hybrid
2022,Kia,Sorento,36990,58006,white,https://www.carpages.ca/used-cars/ontario/gloucester/2022-kia-sorento-13111217/,hybrid
2026,Hyundai,PALISADE,63349,32,blue,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2026-hyundai-palisade-13110950/,hybrid
2025,Ford,F-150,63110,2800,white,https://www.carpages.ca/new-cars/british-columbia/new-westminster/2025-ford-f-150-lightning-13110854/,hybrid
2022,Ford,Mustang,29895,44733,gray,https://www.carpages.ca/used-cars/ontario/scarborough/2022-ford-mustang-mach-e-13110812/,hybrid
2020,Tesla,Model,22895,107607,white,https://www.carpages.ca/used-cars/ontario/scarborough/2020-tesla-model-3-13110764/,hybrid
2022,Ford,Mustang,34895,90358,blue,https://www.carpages.ca/used-cars/ontario/scarborough/2022-ford-mustang-mach-e-13110758/,hybrid
2026,Toyota,Corolla,33376.84,2,white,https://www.carpages.ca/new-cars/british-columbia/williams-lake/2026-toyota-corolla-13110743/,hybrid
2026,Toyota,bZ,56789.94,5,white,https://www.carpages.ca/new-cars/british-columbia/williams-lake/2026-toyota-bz-13110737/,hybrid
2024,Toyota,RAV4,49995,30787,silver,https://www.carpages.ca/used-cars/ontario/cayuga/2024-toyota-rav4-prime-13110032/,hybrid
2025,Ford,F-150,106265,10,white,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2025-ford-f-150-13109843/,hybrid
2013,Tesla,Model,14998,191065,white,https://www.carpages.ca/used-cars/ontario/thornhill/2013-tesla-model-s-13109570/,hybrid
2025,Fiat,500,35918,23,white,https://www.carpages.ca/new-cars/ontario/thornhill/2025-fiat-500-13109549/,hybrid
2024,Honda,CR-V,41300,60979,gray,https://www.carpages.ca/used-cars/ontario/greater-sudbury/2024-honda-cr-v-13109297/,hybrid
2025,Ford,F-150,117807,26,gray,https://www.carpages.ca/new-cars/ontario/ottawa/2025-ford-f-150-13109249/,hybrid
2026,Ford,Escape,57966,26,gray,https://www.carpages.ca/new-cars/ontario/ottawa/2026-ford-escape-13109246/,hybrid
2025,Hyundai,IONIQ,67273,17,white,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2025-hyundai-ioniq-13109048/,hybrid
2026,Ford,Maverick,53616,0,white,https://www.carpages.ca/new-cars/ontario/peterborough/2026-ford-maverick-13108994/,hybrid
2026,Ford,Maverick,46216,0,gray,https://www.carpages.ca/new-cars/ontario/peterborough/2026-ford-maverick-13108988/,hybrid
2026,Ford,Maverick,51616,0,black,https://www.carpages.ca/new-cars/ontario/peterborough/2026-ford-maverick-13108973/,hybrid
2026,Hyundai,Elantra,36986,11,gray,https://www.carpages.ca/new-cars/ontario/nepean/2026-hyundai-elantra-hybrid-13108595/,hybrid
2023,Toyota,Highlander,46616,95416,black,https://www.carpages.ca/used-cars/ontario/north-bay/2023-toyota-highlander-13108547/,hybrid
2021,Tesla,Model,38500,57295,white,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2021-tesla-model-3-13108364/,hybrid
2026,Hyundai,IONIQ,84911,50,black,https://www.carpages.ca/new-cars/british-columbia/surrey/2026-hyundai-ioniq-13108196/,hybrid
2024,Dodge,Hornet,37585,8788,blue,https://www.carpages.ca/used-cars/british-columbia/surrey/2024-dodge-hornet-phev-13107887/,hybrid
2026,Kia,EV9,77895,21,blue,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2026-kia-ev9-13107848/,hybrid
2026,Kia,Sorento,63145,25,white,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2026-kia-sorento-plug-in-hybrid-13107842/,hybrid
2026,Kia,NIRO,47845,25,gray,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2026-kia-niro-13107836/,hybrid
2026,Kia,Sorento,51045,20,blue,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2026-kia-sorento-plug-in-hybrid-13107833/,hybrid
2026,Kia,NIRO,35095,50,white,https://www.carpages.ca/new-cars/british-columbia/coquitlam/2026-kia-niro-13107827/,hybrid
2022,Hyundai,Tucson,29990,92344,white,https://www.carpages.ca/used-cars/ontario/ottawa/2022-hyundai-tucson-hybrid-13107497/,hybrid
2026,Hyundai,IONIQ,66718,26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-ioniq-5-13107479/,hybrid
2026,Hyundai,PALISADE,73648,16,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-palisade-13107470/,hybrid
2026,Hyundai,PALISADE,73648,16,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-palisade-13107467/,hybrid
2025,Hyundai,IONIQ,58218,16,red,https://www.carpages.ca/new-cars/manitoba/winnipeg/2025-hyundai-ioniq-6-13107458/,hybrid
2025,Hyundai,IONIQ,61318,26,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2025-hyundai-ioniq-6-13107455/,hybrid
2026,Hyundai,PALISADE,74513,17,silver,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-palisade-13107401/,hybrid
2026,Hyundai,IONIQ,68218,16,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-ioniq-5-13107389/,hybrid
2026,Hyundai,IONIQ,66718,16,digital,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-ioniq-5-13107386/,hybrid
2026,Hyundai,IONIQ,66718,16,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-ioniq-5-13107383/,hybrid
2026,Hyundai,Sonata,40898,19,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-sonata-13107371/,hybrid
2026,Hyundai,Sonata,42398,16,silver,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-sonata-13107368/,hybrid
2026,Hyundai,Sonata,40898,16,blue,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-sonata-13107365/,hybrid
2026,Ford,Escape,43548.47,11,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-ford-escape-13107254/,hybrid
2026,Ford,Escape,44249,90,red,https://www.carpages.ca/new-cars/ontario/harriston-walkerton-wingham/2026-ford-escape-13107089/,hybrid
2026,Ford,Escape,44594,0,blue,https://www.carpages.ca/new-cars/british-columbia/new-westminster/2026-ford-escape-13107017/,hybrid
